Dataline,Play,Act,Scene,Player,PlayerLine,Location
88335,Romeo and Juliet,5,3,ROMEO,One writ with me in sour misfortune's book!,Churchyard Tomb
88336,Romeo and Juliet,5,3,ROMEO,"I'll bury thee in a triumphant grave,",Churchyard Tomb
88337,Romeo and Juliet,5,3,ROMEO,"A grave? O no! a lantern, slaughter'd youth,",Churchyard Tomb
88338,Romeo and Juliet,5,3,ROMEO,"For here lies Juliet, and her beauty makes",Churchyard Tomb
88339,Romeo and Juliet,5,3,ROMEO,This vault a feasting presence full of light.,Churchyard Tomb
88340,Romeo and Juliet,5,3,ROMEO,"Death, lie thou there, by a dead man interr'd.",Churchyard Tomb
88341,Romeo and Juliet,5,,Stage Directions,Laying PARIS in the tomb,Churchyard Tomb
88342,Romeo and Juliet,5,3,ROMEO,How oft when men are at the point of death,Churchyard Tomb
88343,Romeo and Juliet,5,3,ROMEO,Have they been merry! which their keepers call,Churchyard Tomb
88344,Romeo and Juliet,5,3,ROMEO,"A lightning before death: O, how may I",Churchyard Tomb
88345,Romeo and Juliet,5,3,ROMEO,Call this a lightning? O my love! my wife!,Churchyard Tomb
88346,Romeo and Juliet,5,3,ROMEO,"Death, that hath suck'd the honey of thy breath,",Churchyard Tomb
88347,Romeo and Juliet,5,3,ROMEO,Hath had no power yet upon thy beauty:,Churchyard Tomb
88348,Romeo and Juliet,5,3,ROMEO,"Thou art not conquer'd, beauty's ensign yet",Churchyard Tomb
88349,Romeo and Juliet,5,3,ROMEO,"Is crimson in thy lips and in thy cheeks,",Churchyard Tomb
88350,Romeo and Juliet,5,3,ROMEO,And death's pale flag is not advanced there.,Churchyard Tomb
88351,Romeo and Juliet,5,3,ROMEO,"Tybalt, liest thou there in thy bloody sheet?",Churchyard Tomb
88352,Romeo and Juliet,5,3,ROMEO,"O, what more favour can I do to thee,",Churchyard Tomb
88353,Romeo and Juliet,5,3,ROMEO,Than with that hand that cut thy youth in twain,Churchyard Tomb
88354,Romeo and Juliet,5,3,ROMEO,To sunder his that was thine enemy?,Churchyard Tomb
88355,Romeo and Juliet,5,3,ROMEO,"Forgive me, cousin! Ah, dear Juliet,",Churchyard Tomb
88356,Romeo and Juliet,5,3,ROMEO,Why art thou yet so fair? shall I believe,Churchyard Tomb
88357,Romeo and Juliet,5,3,ROMEO,"That unsubstantial death is amorous,",Churchyard Tomb
88358,Romeo and Juliet,5,3,ROMEO,And that the lean abhorred monster keeps,Churchyard Tomb
88359,Romeo and Juliet,5,3,ROMEO,Thee here in dark to be his paramour?,Churchyard Tomb
88360,Romeo and Juliet,5,3,ROMEO,"For fear of that, I still will stay with thee,",Churchyard Tomb
88361,Romeo and Juliet,5,3,ROMEO,And never from this palace of dim night,Churchyard Tomb
88362,Romeo and Juliet,5,3,ROMEO,"Depart again: here, here will I remain",Churchyard Tomb
88363,Romeo and Juliet,5,3,ROMEO,"With worms that are thy chamber-maids, O, here",Churchyard Tomb
88364,Romeo and Juliet,5,3,ROMEO,"Will I set up my everlasting rest,",Churchyard Tomb
88365,Romeo and Juliet,5,3,ROMEO,And shake the yoke of inauspicious stars,Churchyard Tomb
88366,Romeo and Juliet,5,3,ROMEO,"From this world-wearied flesh. Eyes, look your last!",Churchyard Tomb
88367,Romeo and Juliet,5,3,ROMEO,"Arms, take your last embrace! and, lips, O you",Churchyard Tomb
88368,Romeo and Juliet,5,3,ROMEO,"The doors of breath, seal with a righteous kiss",Churchyard Tomb
88369,Romeo and Juliet,5,3,ROMEO,A dateless bargain to engrossing death!,Churchyard Tomb
88370,Romeo and Juliet,5,3,ROMEO,"Come, bitter conduct, come, unsavoury guide!",Churchyard Tomb
88371,Romeo and Juliet,5,3,ROMEO,"Thou desperate pilot, now at once run on",Churchyard Tomb
88372,Romeo and Juliet,5,3,ROMEO,The dashing rocks thy sea-sick weary bark!,Churchyard Tomb
88373,Romeo and Juliet,5,3,ROMEO,Here's to my love!,Churchyard Tomb
88374,Romeo and Juliet,5,,Stage Directions,Drinks,Churchyard Tomb
88375,Romeo and Juliet,5,3,ROMEO,O true apothecary!,Churchyard Tomb
88376,Romeo and Juliet,5,3,ROMEO,Thy drugs are quick. Thus with a kiss I die.,Churchyard Tomb
88377,Romeo and Juliet,5,,Stage Directions,Dies,Churchyard Tomb
88378,Romeo and Juliet,5,,Stage Directions,"Enter, at the other end of the churchyard, FRIAR LAURENCE, with a lantern, crow, and spade",Churchyard Tomb
88379,Romeo and Juliet,5,3,FRIAR LAURENCE,Saint Francis be my speed! how oft to-night,Churchyard Tomb
88380,Romeo and Juliet,5,3,FRIAR LAURENCE,Have my old feet stumbled at graves! Who's there?,Churchyard Tomb
88381,Romeo and Juliet,5,3,BALTHASAR,"Here's one, a friend, and one that knows you well.",Churchyard Tomb
88382,Romeo and Juliet,5,3,FRIAR LAURENCE,"Bliss be upon you! Tell me, good my friend,",Churchyard Tomb
88383,Romeo and Juliet,5,3,FRIAR LAURENCE,"What torch is yond, that vainly lends his light",Churchyard Tomb
88384,Romeo and Juliet,5,3,FRIAR LAURENCE,"To grubs and eyeless skulls? as I discern,",Churchyard Tomb
88385,Romeo and Juliet,5,3,FRIAR LAURENCE,It burneth in the Capel's monument.,Churchyard Tomb
88386,Romeo and Juliet,5,3,BALTHASAR,"It doth so, holy sir, and there's my master,",Churchyard Tomb
88387,Romeo and Juliet,5,3,BALTHASAR,One that you love.,Churchyard Tomb
88388,Romeo and Juliet,5,3,FRIAR LAURENCE,Who is it?,Churchyard Tomb
88389,Romeo and Juliet,5,3,BALTHASAR,Romeo.,Churchyard Tomb
88390,Romeo and Juliet,5,3,FRIAR LAURENCE,How long hath he been there?,Churchyard Tomb
88391,Romeo and Juliet,5,3,BALTHASAR,Full half an hour.,Churchyard Tomb
88392,Romeo and Juliet,5,3,FRIAR LAURENCE,Go with me to the vault.,Churchyard Tomb
88393,Romeo and Juliet,5,3,BALTHASAR,"I dare not, sir",Churchyard Tomb
88394,Romeo and Juliet,5,3,BALTHASAR,"My master knows not but I am gone hence,",Churchyard Tomb
88395,Romeo and Juliet,5,3,BALTHASAR,"And fearfully did menace me with death,",Churchyard Tomb
88396,Romeo and Juliet,5,3,BALTHASAR,If I did stay to look on his intents.,Churchyard Tomb
88397,Romeo and Juliet,5,3,FRIAR LAURENCE,"Stay, then, I'll go alone. Fear comes upon me:",Churchyard Tomb
88398,Romeo and Juliet,5,3,FRIAR LAURENCE,"O, much I fear some ill unlucky thing.",Churchyard Tomb
88399,Romeo and Juliet,5,3,BALTHASAR,"As I did sleep under this yew-tree here,",Churchyard Tomb
88400,Romeo and Juliet,5,3,BALTHASAR,"I dreamt my master and another fought,",Churchyard Tomb
88401,Romeo and Juliet,5,3,BALTHASAR,And that my master slew him.,Churchyard Tomb
88402,Romeo and Juliet,5,3,FRIAR LAURENCE,Romeo!,Churchyard Tomb
88403,Romeo and Juliet,5,3,Stage Directions,Advances,Churchyard Tomb
88404,Romeo and Juliet,5,3,FRIAR LAURENCE,"Alack, alack, what blood is this, which stains",Churchyard Tomb
88405,Romeo and Juliet,5,3,FRIAR LAURENCE,The stony entrance of this sepulchre?,Churchyard Tomb
88406,Romeo and Juliet,5,3,FRIAR LAURENCE,What mean these masterless and gory swords,Churchyard Tomb
88407,Romeo and Juliet,5,3,FRIAR LAURENCE,To lie discolour'd by this place of peace?,Churchyard Tomb
88408,Romeo and Juliet,5,3,Stage Directions,Enters the tomb,Churchyard Tomb
88409,Romeo and Juliet,5,3,FRIAR LAURENCE,"Romeo! O, pale! Who else? what, Paris too?",Churchyard Tomb
88410,Romeo and Juliet,5,3,FRIAR LAURENCE,"And steep'd in blood? Ah, what an unkind hour",Churchyard Tomb
88411,Romeo and Juliet,5,3,FRIAR LAURENCE,Is guilty of this lamentable chance!,Churchyard Tomb
88412,Romeo and Juliet,5,3,FRIAR LAURENCE,The lady stirs.,Churchyard Tomb
88413,Romeo and Juliet,5,3,Stage Directions,JULIET wakes,Churchyard Tomb
88414,Romeo and Juliet,5,3,JULIET,O comfortable friar! where is my lord?,Churchyard Tomb
88415,Romeo and Juliet,5,3,JULIET,"I do remember well where I should be,",Churchyard Tomb
88416,Romeo and Juliet,5,3,JULIET,And there I am. Where is my Romeo?,Churchyard Tomb
88417,Romeo and Juliet,5,3,Stage Directions,Noise within,Churchyard Tomb
88418,Romeo and Juliet,5,3,FRIAR LAURENCE,"I hear some noise. Lady, come from that nest",Churchyard Tomb
88419,Romeo and Juliet,5,3,FRIAR LAURENCE,"Of death, contagion, and unnatural sleep:",Churchyard Tomb
88420,Romeo and Juliet,5,3,FRIAR LAURENCE,A greater power than we can contradict,Churchyard Tomb
88421,Romeo and Juliet,5,3,FRIAR LAURENCE,"Hath thwarted our intents. Come, come away.",Churchyard Tomb
88422,Romeo and Juliet,5,3,FRIAR LAURENCE,"Thy husband in thy bosom there lies dead,",Churchyard Tomb
88423,Romeo and Juliet,5,3,FRIAR LAURENCE,"And Paris too. Come, I'll dispose of thee",Churchyard Tomb
88424,Romeo and Juliet,5,3,FRIAR LAURENCE,Among a sisterhood of holy nuns:,Churchyard Tomb
88425,Romeo and Juliet,5,3,FRIAR LAURENCE,"Stay not to question, for the watch is coming,",Churchyard Tomb
88426,Romeo and Juliet,5,3,FRIAR LAURENCE,"Come, go, good Juliet,",Churchyard Tomb
88427,Romeo and Juliet,5,3,Stage Directions,Noise again,Churchyard Tomb
88428,Romeo and Juliet,5,3,FRIAR LAURENCE,I dare no longer stay.,Churchyard Tomb
88429,Romeo and Juliet,5,3,JULIET,"Go, get thee hence, for I will not away.",Churchyard Tomb
88430,Romeo and Juliet,5,3,Stage Directions,Exit FRIAR LAURENCE,Churchyard Tomb
88431,Romeo and Juliet,5,3,JULIET,"What's here? a cup, closed in my true love's hand?",Churchyard Tomb
88432,Romeo and Juliet,5,3,JULIET,"Poison, I see, hath been his timeless end:",Churchyard Tomb
88433,Romeo and Juliet,5,3,JULIET,"O churl! drunk all, and left no friendly drop",Churchyard Tomb
88434,Romeo and Juliet,5,3,JULIET,"To help me after? I will kiss thy lips,",Churchyard Tomb
88435,Romeo and Juliet,5,3,JULIET,"Haply some poison yet doth hang on them,",Churchyard Tomb
88436,Romeo and Juliet,5,3,JULIET,To make die with a restorative.,Churchyard Tomb
88437,Romeo and Juliet,5,3,Stage Directions,Kisses him,Churchyard Tomb
88438,Romeo and Juliet,5,3,JULIET,Thy lips are warm.,Churchyard Tomb
88439,Romeo and Juliet,5,3,First Watchman,"[Within]  Lead, boy: which way?",Churchyard Tomb
88440,Romeo and Juliet,5,3,JULIET,"Yea, noise? then I'll be brief. O happy dagger!",Churchyard Tomb
88441,Romeo and Juliet,5,3,Stage Directions,Snatching ROMEO's dagger,Churchyard Tomb
88442,Romeo and Juliet,5,3,JULIET,"This is thy sheath,",Churchyard Tomb
88443,Romeo and Juliet,5,3,Stage Directions,Stabs herself,Churchyard Tomb
88444,Romeo and Juliet,5,3,JULIET,"there rust, and let me die.",Churchyard Tomb
88445,Romeo and Juliet,5,3,Stage Directions,"Falls on ROMEO's body, and dies",Churchyard Tomb
88446,Romeo and Juliet,5,3,Stage Directions,"Enter Watch, with the Page of PARIS",Churchyard Tomb
88447,Romeo and Juliet,5,3,PAGE,"This is the place, there, where the torch doth burn.",Churchyard Tomb
88448,Romeo and Juliet,5,3,First Watchman,"The ground is bloody, search about the churchyard:",Churchyard Tomb
88449,Romeo and Juliet,5,3,First Watchman,"Go, some of you, whoe'er you find attach.",Churchyard Tomb
88450,Romeo and Juliet,5,3,First Watchman,"Pitiful sight! here lies the county slain,",Churchyard Tomb
88451,Romeo and Juliet,5,3,First Watchman,"And Juliet bleeding, warm, and newly dead,",Churchyard Tomb
88452,Romeo and Juliet,5,3,First Watchman,Who here hath lain these two days buried.,Churchyard Tomb
88453,Romeo and Juliet,5,3,First Watchman,"Go, tell the prince: run to the Capulets:",Churchyard Tomb
88454,Romeo and Juliet,5,3,First Watchman,Raise up the Montagues: some others search:,Churchyard Tomb
88455,Romeo and Juliet,5,3,First Watchman,"We see the ground whereon these woes do lie,",Churchyard Tomb
88456,Romeo and Juliet,5,3,First Watchman,But the true ground of all these piteous woes,Churchyard Tomb
88457,Romeo and Juliet,5,3,First Watchman,We cannot without circumstance descry.,Churchyard Tomb
88458,Romeo and Juliet,5,3,Stage Directions,"Re-enter some of the Watch, with BALTHASAR",Churchyard Tomb
88459,Romeo and Juliet,5,3,Second Watchman,"Here's Romeo's man, we found him in the churchyard.",Churchyard Tomb
88460,Romeo and Juliet,5,3,First Watchman,"Hold him in safety, till the prince come hither.",Churchyard Tomb
88461,Romeo and Juliet,5,3,Stage Directions,"Re-enter others of the Watch, with FRIAR LAURENCE",Churchyard Tomb
88462,Romeo and Juliet,5,3,Third Watchman,"Here is a friar, that trembles, sighs and weeps:",Churchyard Tomb
88463,Romeo and Juliet,5,3,Third Watchman,"We took this mattock and this spade from him,",Churchyard Tomb
88464,Romeo and Juliet,5,3,Third Watchman,As he was coming from this churchyard side.,Churchyard Tomb
88465,Romeo and Juliet,5,3,First Watchman,A great suspicion: stay the friar too.,Churchyard Tomb
88466,Romeo and Juliet,5,3,Stage Directions,Enter the PRINCE and Attendants,Churchyard Tomb
88467,Romeo and Juliet,5,3,PRINCE,"What misadventure is so early up,",Churchyard Tomb
88468,Romeo and Juliet,5,3,PRINCE,That calls our person from our morning's rest?,Churchyard Tomb
88469,Romeo and Juliet,5,3,Stage Directions,"Enter CAPULET, LADY CAPULET, and others",Churchyard Tomb
88470,Romeo and Juliet,5,3,CAPULET,"What should it be, that they so shriek abroad?",Churchyard Tomb
88471,Romeo and Juliet,5,3,LADY CAPULET,"The people in the street cry Romeo,",Churchyard Tomb
88472,Romeo and Juliet,5,3,LADY CAPULET,"Some Juliet, and some Paris, and all run,",Churchyard Tomb
88473,Romeo and Juliet,5,3,LADY CAPULET,With open outcry toward our monument.,Churchyard Tomb
88474,Romeo and Juliet,5,3,PRINCE,What fear is this which startles in our ears?,Churchyard Tomb
88475,Romeo and Juliet,5,3,First Watchman,"Sovereign, here lies the County Paris slain,",Churchyard Tomb
88476,Romeo and Juliet,5,3,First Watchman,"And Romeo dead, and Juliet, dead before,",Churchyard Tomb
88477,Romeo and Juliet,5,3,First Watchman,Warm and new kill'd.,Churchyard Tomb
88478,Romeo and Juliet,5,3,PRINCE,"Search, seek, and know how this foul murder comes.",Churchyard Tomb
88479,Romeo and Juliet,5,3,First Watchman,"Here is a friar, and slaughter'd Romeo's man,",Churchyard Tomb
88480,Romeo and Juliet,5,3,First Watchman,"With instruments upon them, fit to open",Churchyard Tomb
88481,Romeo and Juliet,5,3,First Watchman,These dead men's tombs.,Churchyard Tomb
88482,Romeo and Juliet,5,3,CAPULET,"O heavens! O wife, look how our daughter bleeds!",Churchyard Tomb
88483,Romeo and Juliet,5,3,CAPULET,"This dagger hath mista'en--for, lo, his house",Churchyard Tomb
88484,Romeo and Juliet,5,3,CAPULET,"Is empty on the back of Montague,--",Churchyard Tomb
88485,Romeo and Juliet,5,3,CAPULET,And it mis-sheathed in my daughter's bosom!,Churchyard Tomb
88486,Romeo and Juliet,5,3,LADY CAPULET,"O me! this sight of death is as a bell,",Churchyard Tomb
88487,Romeo and Juliet,5,3,LADY CAPULET,That warns my old age to a sepulchre.,Churchyard Tomb
88488,Romeo and Juliet,5,3,Stage Directions,Enter MONTAGUE and others,Churchyard Tomb
88489,Romeo and Juliet,5,3,PRINCE,"Come, Montague, for thou art early up,",Churchyard Tomb
88490,Romeo and Juliet,5,3,PRINCE,To see thy son and heir more early down.,Churchyard Tomb
88491,Romeo and Juliet,5,3,MONTAGUE,"Alas, my liege, my wife is dead to-night,",Churchyard Tomb
88492,Romeo and Juliet,5,3,MONTAGUE,Grief of my son's exile hath stopp'd her breath:,Churchyard Tomb
88493,Romeo and Juliet,5,3,MONTAGUE,What further woe conspires against mine age?,Churchyard Tomb
88494,Romeo and Juliet,5,3,PRINCE,"Look, and thou shalt see.",Churchyard Tomb
88495,Romeo and Juliet,5,3,MONTAGUE,O thou untaught! what manners is in this?,Churchyard Tomb
88496,Romeo and Juliet,5,3,MONTAGUE,To press before thy father to a grave?,Churchyard Tomb
88497,Romeo and Juliet,5,3,PRINCE,"Seal up the mouth of outrage for a while,",Churchyard Tomb
88498,Romeo and Juliet,5,3,PRINCE,"Till we can clear these ambiguities,",Churchyard Tomb
88499,Romeo and Juliet,5,3,PRINCE,"And know their spring, their head, their",Churchyard Tomb
88500,Romeo and Juliet,5,3,PRINCE,"true descent,",Churchyard Tomb
88501,Romeo and Juliet,5,3,PRINCE,"And then will I be general of your woes,",Churchyard Tomb
88502,Romeo and Juliet,5,3,PRINCE,"And lead you even to death: meantime forbear,",Churchyard Tomb
88503,Romeo and Juliet,5,3,PRINCE,And let mischance be slave to patience.,Churchyard Tomb
88504,Romeo and Juliet,5,3,PRINCE,Bring forth the parties of suspicion.,Churchyard Tomb
88505,Romeo and Juliet,5,3,FRIAR LAURENCE,"I am the greatest, able to do least,",Churchyard Tomb
88506,Romeo and Juliet,5,3,FRIAR LAURENCE,"Yet most suspected, as the time and place",Churchyard Tomb
88507,Romeo and Juliet,5,3,FRIAR LAURENCE,"Doth make against me of this direful murder,",Churchyard Tomb
88508,Romeo and Juliet,5,3,FRIAR LAURENCE,"And here I stand, both to impeach and purge",Churchyard Tomb
88509,Romeo and Juliet,5,3,FRIAR LAURENCE,Myself condemned and myself excused.,Churchyard Tomb
88510,Romeo and Juliet,5,3,PRINCE,Then say at once what thou dost know in this.,Churchyard Tomb
88511,Romeo and Juliet,5,3,FRIAR LAURENCE,"I will be brief, for my short date of breath",Churchyard Tomb
88512,Romeo and Juliet,5,3,FRIAR LAURENCE,Is not so long as is a tedious tale.,Churchyard Tomb
88513,Romeo and Juliet,5,3,FRIAR LAURENCE,"Romeo, there dead, was husband to that Juliet,",Churchyard Tomb
88514,Romeo and Juliet,5,3,FRIAR LAURENCE,"And she, there dead, that Romeo's faithful wife:",Churchyard Tomb
88515,Romeo and Juliet,5,3,FRIAR LAURENCE,"I married them, and their stol'n marriage-day",Churchyard Tomb
88516,Romeo and Juliet,5,3,FRIAR LAURENCE,"Was Tybalt's dooms-day, whose untimely death",Churchyard Tomb
88517,Romeo and Juliet,5,3,FRIAR LAURENCE,"Banish'd the new-made bridegroom from the city,",Churchyard Tomb
88518,Romeo and Juliet,5,3,FRIAR LAURENCE,"For whom, and not for Tybalt, Juliet pined.",Churchyard Tomb
88519,Romeo and Juliet,5,3,FRIAR LAURENCE,"You, to remove that siege of grief from her,",Churchyard Tomb
88520,Romeo and Juliet,5,3,FRIAR LAURENCE,Betroth'd and would have married her perforce,Churchyard Tomb
88521,Romeo and Juliet,5,3,FRIAR LAURENCE,"To County Paris: then comes she to me,",Churchyard Tomb
88522,Romeo and Juliet,5,3,FRIAR LAURENCE,"And, with wild looks, bid me devise some mean",Churchyard Tomb
88523,Romeo and Juliet,5,3,FRIAR LAURENCE,"To rid her from this second marriage,",Churchyard Tomb
88524,Romeo and Juliet,5,3,FRIAR LAURENCE,Or in my cell there would she kill herself.,Churchyard Tomb
88525,Romeo and Juliet,5,3,FRIAR LAURENCE,"Then gave I her, so tutor'd by my art,",Churchyard Tomb
